name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
William J. Malcolm & Son,Boston,,75;77 Bay State Road,,,,,,N/A,No website,,osm
Cuddy Brothers Plumbing & Heating Co.,Boston,,,,,,,,N/A,No website,,osm
