name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Adjust Physical Therapy,San Diego,,,,,,,,N/A,No website,,osm
Nexus Physical Therapy,San Diego,,,,,,,,N/A,No website,,osm
