name,city,state,address,zip,phone,website,rating,reviews,mobile_score,problem_found,pitch_angle,source
Center Electric Service,Denver,CO,643 Kalamath Street,80204,,,,,N/A,No website,,osm
Electri-Serve Electricians,Denver,CO,2191 West 10th Avenue,80204,,,,,N/A,No website,,osm
Industrial Electric & Control,Denver,CO,2506 West Barberry Place,80204,,,,,N/A,No website,,osm
Picucci Electric,Denver,CO,2827 West 9th Avenue,80204,,,,,N/A,No website,,osm
Sechler Electric Co,Denver,CO,3220 Lowell Boulevard,80211,,,,,N/A,No website,,osm
Diversified Electric & Controls,Denver,CO,4191 Inca Street,80211,,,,,N/A,No website,,osm
